# Time-averaged data for fix dta
# TimeStep v_myrho v_mylx v_myly v_mylz v_myp
362000 1.23941 40.5261 37.0802 55.8822 -1774.77
363000 1.24064 40.4886 37.0676 55.8972 -2701.1
364000 1.24193 40.4447 37.0595 55.9122 -2826.24
365000 1.24282 40.408 37.0566 55.9272 -2514.17
366000 1.24405 40.369 37.0459 55.9422 -1779.4
367000 1.24524 40.3299 37.0364 55.9572 -3609.04
368000 1.24601 40.2969 37.0337 55.9722 -2079.59
369000 1.24673 40.2677 37.0292 55.9872 -2545.51
370000 1.247 40.2461 37.0314 56.0022 -1546.71
371000 1.24664 40.2354 37.0418 56.0172 -2230.39
372000 1.24581 40.2343 37.0576 56.0322 -1928.2
373000 1.24417 40.2471 37.0847 56.0472 -4738.69
374000 1.24224 40.2671 37.1141 56.0622 -2543.36
375000 1.24007 40.288 37.1497 56.0772 -1812.15
376000 1.23821 40.3054 37.1796 56.0922 -1908.89
377000 1.23695 40.3111 37.2021 56.1072 -3567.6
378000 1.23641 40.3039 37.215 56.1222 -1539.07
379000 1.23662 40.282 37.2192 56.1372 -3103.51
380000 1.23751 40.251 37.211 56.1522 -2192.33
381000 1.23876 40.2138 37.1979 56.1672 -3952.72
382000 1.24028 40.1731 37.18 56.1822 -3030.94
383000 1.24177 40.1384 37.1578 56.1972 -1456.19
384000 1.24344 40.1042 37.1295 56.2122 -3823.65
385000 1.24472 40.0829 37.1011 56.2272 -1886.35
386000 1.24571 40.0723 37.0716 56.2422 -2638.48
387000 1.24629 40.0719 37.0446 56.2572 -2121.93
388000 1.2465 40.0742 37.0266 56.2722 -2111.93
389000 1.2459 40.0944 37.0158 56.2872 -1885.15
390000 1.2448 40.124 37.0114 56.3022 -3091.36
391000 1.24311 40.1637 37.015 56.3172 -2132.12
392000 1.24122 40.2028 37.0254 56.3322 -3767.46
393000 1.23981 40.2356 37.0276 56.3472 -1978.33
394000 1.23901 40.2579 37.0213 56.3622 -3914.34
395000 1.23881 40.2701 37.006 56.3772 -1382.96
396000 1.23897 40.2771 36.9851 56.3922 -3081.72
397000 1.23927 40.2811 36.9625 56.4072 -2363.59
398000 1.23925 40.2893 36.9459 56.4222 -3379.42
