Curve Energy
974000.0 -23798.73540285272
974250.0 -23797.31943812619
974500.0 -23798.71938443691
974750.0 -23797.62927306476
975000.0 -23796.97904573573
975250.0 -23797.21775627957
975500.0 -23797.35707756934
975750.0 -23797.59975919722
976000.0 -23797.16167252503
976250.0 -23797.34049057969
976500.0 -23797.68581764071
976750.0 -23798.12467366906
977000.0 -23798.17304572834
977250.0 -23798.03285560916
977500.0 -23797.0961673608
977750.0 -23797.25022048205
978000.0 -23796.62575716558
978250.0 -23795.86961748519
978500.0 -23797.26675413085
978750.0000000001 -23797.59061870716
979000.0000000001 -23796.71100534298
979250.0000000001 -23797.63342203274
979500.0000000001 -23797.1042268859
979750.0000000001 -23796.74303614773
979999.9999999999 -23797.71727697916
980249.9999999999 -23797.09479813673
980499.9999999999 -23796.2324724228
980749.9999999999 -23796.3830173343
980999.9999999999 -23797.41235714725
981249.9999999999 -23798.60768517694
981500.0 -23798.18997815956
981750.0 -23797.10257170618
982000.0 -23796.52630986063
982250.0 -23796.33958581128
982500.0 -23796.43629058163
982750.0 -23797.06969771161
983000.0 -23797.83624107063
983250.0 -23797.61531595945
983500.0 -23797.79459436546
983750.0 -23798.411687522
984000.0 -23798.61278943295
984250.0 -23797.80006863656
984500.0 -23798.26172008678
984750.0 -23798.72768137934
985000.0 -23798.26169413791
985250.0 -23797.87956736349
985500.0 -23797.70586625867
985750.0 -23797.1126700365
986000.0 -23796.77010560177
986250.0 -23798.11530340834
986500.0000000001 -23798.63699721948
986750.0000000001 -23797.67177982674
987000.0000000001 -23797.93069182304
987250.0000000001 -23797.92817096499
987500.0000000001 -23797.47735114654
987749.9999999999 -23798.38769747134
987999.9999999999 -23798.7583060513
988249.9999999999 -23798.54847616266
988499.9999999999 -23798.92069066156
988749.9999999999 -23799.77212240966
988999.9999999999 -23799.39579726072
989250.0 -23800.3811532345
989500.0 -23800.34466648944
989750.0 -23800.67486871689
990000.0 -23799.32598539523
990250.0 -23799.13119680319
990500.0 -23800.70733776039
990750.0 -23801.34501420158
991000.0 -23799.97781242705
991250.0 -23800.38506897332
991500.0 -23800.35817813745
991750.0 -23801.37651761303
992000.0 -23800.82449129967
992250.0 -23800.51007297926
992500.0 -23800.42636438126
992750.0 -23800.32345966894
993000.0 -23800.81580454711
993250.0 -23800.73540880802
993500.0 -23800.55178193386
993750.0 -23800.54784277233
994000.0000000001 -23800.54443596582
994250.0000000001 -23800.32051320849
994500.0000000001 -23799.90180388956
994750.0000000001 -23800.15605595803
995000.0000000001 -23800.71454808284
995250.0000000001 -23801.51615911827
995499.9999999999 -23800.1495131505
995749.9999999999 -23800.1601379959
995999.9999999999 -23801.16016916434
996249.9999999999 -23800.96892121555
996499.9999999999 -23800.81734216944
996750.0 -23799.71357607007
997000.0 -23800.42929245542
997250.0 -23799.93388937395
997500.0 -23800.15712503919
997750.0 -23800.77173446456
998000.0 -23800.16235597637
998250.0 -23799.2523571886
998500.0 -23800.00518752106
998750.0 -23800.31489464101
999000.0 -23800.43373766955
999250.0 -23800.5537200587
999500.0 -23800.4076351404
999750.0 -23800.59146558773
1000000.0 -23800.15540129565
Curve MD-Density
0.0 1.402670510087014
250.0 1.398509211982597
500.0 1.404302362964803
750.0 1.401443246635114
1000.0 1.398931275344338
1250.0 1.401916772287853
1500.0 1.399035539715886
1750.0 1.408395562343151
2000.0 1.402875035456925
2250.0 1.409628094804802
2500.0 1.402995009468621
2750.0 1.409718933416806
3000.0 1.406226404918741
3250.0 1.402632308173129
3500.0 1.406191362865065
3750.0 1.403048928885044
4000.0 1.406613445186687
4250.0 1.406361687252877
4500.0 1.406285767725644
4750.0 1.400301564084455
5000.0 1.403529963986765
5250.0 1.400705285853378
5500.0 1.404094686576519
5750.0 1.404392139485743
6000.0 1.407081343162072
6250.0 1.397111953633291
6500.0 1.394595635334836
6750.000000000001 1.403572228102863
6999.999999999999 1.401728333820731
7250.0 1.395932433679246
7500.0 1.395651438595556
7750.0 1.399637599077824
8000.0 1.400440956797126
8250.0 1.407269541379591
8500.0 1.397282324879666
8750.0 1.394778926205434
9000.0 1.40225723756843
9250.0 1.394839519575148
9500.0 1.394773255278723
9750.0 1.397230754639163
10000.0 1.401699160430123
10250.0 1.396399405280392
10500.0 1.403600898274024
10750.0 1.398250749351584
11000.0 1.402446530081797
11250.0 1.402197609124446
11500.0 1.400372047451709
11750.0 1.396284486442784
12000.0 1.401585377088259
12250.0 1.398620296379827
12500.0 1.403291051792413
12750.0 1.400527680098051
13000.0 1.399290429708807
13250.0 1.402710338886198
13500.0 1.400001327168207
13750.0 1.395393466316651
14000.0 1.407574158054381
14250.0 1.401601232277458
14500.0 1.398189155706608
14750.0 1.398250475762898
15000.0 1.402544913796574
15250.0 1.397912973172388
15500.0 1.395983240972744
15750.0 1.397349065220915
16000.0 1.401727811490761
16250.0 1.394646887198984
16500.0 1.397027070676883
16750.0 1.39770633834605
17000.0 1.397354845087235
17250.0 1.40271162753493
17500.0 1.400438201978564
17750.0 1.397211437073653
18000.0 1.400684325166092
18250.0 1.404280716017178
18500.0 1.408535908802416
18750.0 1.405132775282464
19000.0 1.398666966251471
19250.0 1.395337607066666
19500.0 1.392499249101234
19750.0 1.397610574168483
20000.0 1.401288069200775
20250.0 1.399145516061069
20500.0 1.391184192246078
20750.0 1.394427550146177
21000.0 1.401330428531757
21250.0 1.400611609028778
21500.0 1.396988590078948
21750.0 1.391569393548505
22000.0 1.394667728260037
22250.0 1.403696007180909
22500.0 1.396928800961525
22750.0 1.394034792708761
23000.0 1.398640092822468
23250.0 1.396186489877721
23500.0 1.394165159924233
23750.0 1.392338884777377
24000.0 1.390376171874161
24250.0 1.394877780467785
24500.0 1.389191868051205
24750.0 1.393441869437816
25000.0 1.399851913894142
25250.0 1.398042211567227
25500.0 1.399062075868456
25750.0 1.393078598549041
26000.0 1.392210568605901
26250.0 1.392342513652959
26500.0 1.392279712642853
26750.0 1.392859037637844
27000.0 1.392121604265607
27250.0 1.392154280320703
27500.0 1.393105845903456
27750.0 1.394683044921512
28000.0 1.398539243403269
28250.0 1.391745331327574
28500.0 1.389151098956703
28750.0 1.391743466814289
29000.0 1.392541349329767
29250.0 1.387493055387437
29500.0 1.389029651812065
29750.0 1.399024853279518
30000.0 1.396714604146203
30250.0 1.389883057717626
30500.0 1.388271297269994
30750.0 1.397123106033097
31000.0 1.392321233244959
31250.0 1.39553850912762
31500.0 1.39267613526842
31750.0 1.396531801735019
32000.0 1.394079493284732
32250.0 1.392886048284947
32500.0 1.390363175731306
32750.0 1.386848742107579
33000.0 1.389284650112091
33250.0 1.393119017696228
33500.0 1.399412226768793
33750.0 1.39667081410709
34000.0 1.395103594227006
34250.0 1.385442288500959
34500.0 1.390944067135601
34750.0 1.394906939453089
35000.0 1.397112986150983
35250.0 1.397118017463307
35500.0 1.396038748682103
35750.0 1.391334175090984
36000.0 1.389224787336568
36250.0 1.391066444292588
36500.0 1.39472762132494
36750.0 1.389756811129633
37000.0 1.389176774049798
37250.0 1.388020812241411
37500.0 1.392437933306695
37750.0 1.389209108236326
38000.0 1.387749449218639
38250.0 1.383580139061547
38500.0 1.38669224056356
38750.0 1.387429802806719
39000.0 1.391909404633616
39250.0 1.394029190268443
39500.0 1.38590369632054
39750.0 1.386114585677116
40000.0 1.386113620607377
40250.0 1.388497818743222
40500.0 1.387301903675609
40750.0 1.38860383770037
41000.0 1.382087544142761
41250.0 1.391847348966737
41500.0 1.390373690952683
41750.0 1.387011076843819
42000.0 1.388562018708742
42250.0 1.38155841836297
42500.0 1.390259488801219
42750.0 1.388148475581121
43000.0 1.390076665210261
43250.0 1.389261791606001
43500.0 1.386799554554115
43750.0 1.385516743345766
44000.0 1.388342804139455
44250.0 1.380867775349031
44500.0 1.381044433560495
44750.0 1.387449972329755
45000.0 1.385899418316108
45250.0 1.386789114892764
45500.0 1.3902380340547
45750.0 1.386290537313689
46000.0 1.390739948210583
46250.0 1.384836873263253
46500.0 1.381959193194299
46750.0 1.385667271076263
47000.0 1.386070733520103
47250.0 1.380194758743658
47500.0 1.38380426634241
47750.0 1.392655843112595
48000.0 1.391597446017817
48250.0 1.384006499474774
48500.0 1.388850812597389
48750.0 1.378198006961879
49000.0 1.383112462467614
49250.0 1.3826049475163
49500.0 1.38150218882189
49750.0 1.377703040814661
50000.0 1.382737293522373
50250.0 1.377177211530191
50500.0 1.373148144832141
50749.99999999999 1.36990719181256
51000.0 1.382450610567976
51250.0 1.379664581570143
51500.0 1.383055108909656
51750.0 1.380703671415546
52000.0 1.385862853605777
52250.0 1.383162992152072
52500.0 1.382680844033843
52750.0 1.385791432027524
53000.00000000001 1.387534004116296
53250.0 1.379862232411857
53500.00000000001 1.384538222627761
53750.0 1.380491957117012
54000.00000000001 1.388652332681287
54250.0 1.387882293212893
54500.00000000001 1.382304761175817
54750.0 1.375903885945904
55000.00000000001 1.378154020602749
55250.0 1.380507026259666
55499.99999999999 1.379621930511605
55750.0 1.382509386263603
55999.99999999999 1.383259737772439
56250.0 1.391391916546944
56499.99999999999 1.382361870220437
56750.0 1.382794570563853
56999.99999999999 1.383581405426014
57250.0 1.385155355025047
57500.0 1.375871451590681
57750.0 1.383320692639338
58000.0 1.379829375268309
58250.0 1.373322818417708
58500.0 1.381111440534813
58750.0 1.382006473243218
59000.0 1.374715641985423
59250.00000000001 1.3722304094629
59500.0 1.379837086818301
59750.00000000001 1.38342169767453
60000.0 1.384304723354227
60250.00000000001 1.379844664450623
60500.0 1.37419673410551
60750.00000000001 1.381520698019894
61000.0 1.374931742251772
61249.99999999999 1.382096857079125
61500.0 1.386039244659755
61749.99999999999 1.378104004524743
62000.0 1.377727638241013
62249.99999999999 1.376657386968473
62500.0 1.382298424936616
62749.99999999999 1.379824509573493
63000.0 1.381624299909048
63249.99999999999 1.378790473708068
63500.0 1.382521205457224
63750.0 1.384377361811853
64000.0 1.386917597942752
64250.0 1.377197331431881
64500.0 1.375900577912575
64750.0 1.375736587907811
65000.0 1.376556665595913
65250.0 1.377836706362923
65500.00000000001 1.379080956343971
65750.0 1.377954043591182
66000.0 1.377206455530818
66250.0 1.379613375417426
66500.0 1.37102278717073
66750.0 1.380148281639132
67000.0 1.380229893133965
67250.0 1.375562229843462
67500.0 1.371312120353534
67750.0 1.372535762164723
68000.0 1.379521968146299
68250.0 1.382326806584245
68500.0 1.379951541943393
68750.0 1.37597532510971
69000.0 1.377609164604465
69250.0 1.372633334898265
69500.0 1.373002181519485
69750.0 1.384677728573825
70000.0 1.382517972718777
70250.0 1.384080272277491
70500.0 1.38418736434426
70750.0 1.381748369651602
71000.0 1.383700282867834
71250.0 1.379389110644284
71500.0 1.385934885924452
71750.0 1.378986505814044
72000.0 1.38064786878889
72250.0 1.382537116871206
72500.0 1.381968671473733
72750.0 1.375941372898754
73000.0 1.379373038613568
73250.0 1.382113111701676
73500.0 1.377473782083997
73750.0 1.373966391098058
74000.0 1.381258385067655
74250.0 1.381363775973989
74500.0 1.375785096328186
74750.0 1.378649546851309
75000.0 1.373073254865371
75250.0 1.384770941099492
75500.0 1.383173312137892
75750.0 1.379031480105537
76000.0 1.378996296030435
76250.0 1.387360536167399
76500.0 1.386269760598096
76750.0 1.378924900508221
77000.0 1.382561445133985
77250.0 1.379260779798269
77500.0 1.379989795727082
77750.0 1.381829170839031
78000.0 1.37600336614105
78250.0 1.386461655929171
78500.0 1.384607307721283
78750.0 1.37885935797653
79000.0 1.374009424574227
79250.0 1.377889438192966
79500.0 1.382464312380189
79750.0 1.387203610358888
80000.0 1.376783685476168
80250.0 1.377769840882992
80500.0 1.381528509996761
80750.0 1.378043257045515
81000.0 1.381619486309056
81250.0 1.383485948395378
81500.0 1.379089566382697
81750.0 1.371394279727459
82000.0 1.380517546828543
82250.0 1.387884525461236
82500.0 1.381230961492925
82750.0 1.374088612400577
83000.0 1.377302338137034
83250.0 1.378113471051595
83500.0 1.370556723525513
83750.0 1.380097524669083
84000.0 1.380288311902591
84250.0 1.383704446747539
84500.0 1.3831183601059
84750.0 1.37930358139591
85000.0 1.379803451376507
85250.0 1.383857776539278
85500.0 1.386481847305637
85750.0 1.383118475353509
86000.0 1.379995865158546
86250.0 1.382050835474709
86500.0 1.381011700957725
86750.0 1.375956830087708
87000.0 1.381509544175312
87250.0 1.377312413716113
87500.0 1.373269144843588
87750.0 1.373860704671988
88000.0 1.382060926847908
88250.0 1.386564378556857
88500.0 1.381174882945794
88750.0 1.379323832107083
89000.0 1.3839879271552
89250.0 1.376848826273792
89500.0 1.372179288335708
89750.0 1.374731105749753
90000.0 1.37578041876938
90250.0 1.373953230408091
90500.0 1.372750231884359
90750.0 1.369617187797995
91000.0 1.370690219832939
91250.0 1.379005732591735
91500.0 1.369704440075305
91750.0 1.373151878066721
92000.0 1.369452267216702
92250.0 1.371334075991168
92500.0 1.367727747492491
92750.0 1.3711241682279
93000.0 1.368000018100973
93250.0 1.374150439780206
93500.0 1.375547735007003
93750.0 1.381500383351968
94000.0 1.371577650630207
94250.0 1.369254980759722
94500.0 1.379053160523668
94750.0 1.378772250294709
95000.0 1.376725359723875
95250.0 1.370727972416786
95500.0 1.37056956409506
95750.0 1.365798095608281
96000.0 1.376770797393003
96250.0 1.367462104717151
96500.0 1.378342178795781
96750.0 1.372368284005652
97000.0 1.37425312927401
97250.0 1.377005347091734
97500.0 1.374360234772236
97750.0 1.378855535042706
98000.0 1.374405483799066
98250.0 1.370459784565977
98500.0 1.369744623336462
98750.0 1.3760519748698
99000.0 1.372657488181726
99250.0 1.365115087808953
99500.0 1.375678443191624
99750.0 1.373778665829386
100000.0 1.368765845747451
100250.0 1.375449829343344
100500.0 1.363416763575758
100750.0 1.370307910136527
101000.0 1.367818228754581
101250.0 1.368777611664836
101500.0 1.370619382150636
101750.0 1.366649742280704
102000.0 1.37106190430555
102250.0 1.362430302339026
102500.0 1.362695786007635
102750.0 1.364540923080981
103000.0 1.366663522237716
103250.0 1.368569744570598
103500.0 1.372827120477007
103750.0 1.372950746206541
104000.0 1.372827472950384
104250.0 1.37012896939646
104500.0 1.369111329711529
104750.0 1.366681302910067
105000.0 1.376194688024444
105250.0 1.366541290907694
105500.0 1.36371080205012
105750.0 1.37371902057517
106000.0 1.368747316343417
106250.0 1.364374573409744
106500.0 1.366488494948344
106750.0 1.371101809023625
107000.0 1.373253755020645
107250.0 1.370927364935346
107500.0 1.376976383334926
107750.0 1.376526728277712
108000.0 1.375663004925352
108250.0 1.375540990231451
108500.0 1.380925058134881
108750.0 1.376001678466936
109000.0 1.375764863755987
109250.0 1.371098189543864
109500.0 1.367485484159056
109750.0 1.363890644161754
110000.0 1.370368352535638
110250.0 1.368587073877438
110500.0 1.366138580535262
110750.0 1.371571345740181
111000.0 1.364089091454681
111250.0 1.36715884674241
111500.0 1.372584921962682
111750.0 1.373164254067767
112000.0 1.370070240608416
112250.0 1.369896882093958
112500.0 1.372820994558164
112750.0 1.372794069559397
113000.0 1.369825248794444
113250.0 1.377178387356776
113500.0 1.375906768837597
113750.0 1.37649997443195
114000.0 1.372794689955259
114250.0 1.369903705992974
114500.0 1.376517317788423
114750.0 1.376433974646888
115000.0 1.377700360199034
115250.0 1.381486270585472
115500.0 1.37598122991004
115750.0 1.379408075540691
116000.0 1.378895820030155
116250.0 1.382761451056426
116500.0 1.384505133834579
116750.0 1.385221110307694
117000.0 1.38313227853418
117250.0 1.378674149050215
117500.0 1.376071627165779
117750.0 1.377420291437372
118000.0 1.375818753507604
118250.0 1.373204719393829
118500.0 1.378751877929832
118750.0 1.374026221919413
119000.0 1.385270879973113
119250.0 1.384296176540368
119500.0 1.382998965932989
119750.0 1.389078545640189
120000.0 1.383447121344191
120250.0 1.381959580690883
120500.0 1.384735664533743
120750.0 1.380980164534972
121000.0 1.380105813369245
121250.0 1.380354561617622
121500.0 1.382861002653076
121750.0 1.373265627711749
122000.0 1.376327393723145
122250.0 1.373969096712937
122500.0 1.376856970468423
122750.0 1.376049158824711
123000.0 1.374424170253322
123250.0 1.376175668460925
123500.0 1.388412489442653
123750.0 1.383656313282042
124000.0 1.380734569196484
124250.0 1.385428359324183
124500.0 1.382133951498874
124750.0 1.377267221969197
125000.0 1.376842054639915
125250.0 1.375278346634281
125500.0 1.380834038412438
125750.0 1.380346423693313
126000.0 1.383741164810386
126250.0 1.384145107691916
126500.0 1.385265588226582
126750.0 1.383454956645455
127000.0 1.387023989067136
127250.0 1.381513363751862
127500.0 1.377965652419223
127750.0 1.38413444345006
128000.0 1.374672331578777
128250.0 1.37697209543231
128500.0 1.375284235546937
128750.0 1.370431879382693
129000.0 1.376873384667824
129250.0 1.373381948304607
129500.0 1.374985622035855
129750.0 1.373137513725195
130000.0 1.373028736411843
130250.0 1.373738269721015
130500.0 1.375667575386373
130750.0 1.373056043763016
131000.0 1.379510807344524
131250.0 1.369406132412309
131500.0 1.374136488324307
131750.0 1.378253434284897
132000.0 1.371519415766398
132250.0 1.373715047681519
132500.0 1.36825096633687
132750.0 1.373447323973511
133000.0 1.366669513850737
133250.0 1.370434875517055
133500.0 1.377889166811504
133750.0 1.374678477159801
134000.0 1.37897129026909
134250.0 1.374833220878346
134500.0 1.377033218758262
134750.0 1.37822513043411
135000.0 1.377071926136659
135250.0 1.377167135678611
135500.0 1.371927259371337
135750.0 1.373814670926273
136000.0 1.374453294385735
136250.0 1.379559805268301
136500.0 1.373657502655026
136750.0 1.378710671260093
137000.0 1.384546683940592
137250.0 1.386589997009113
137500.0 1.378968073906502
137750.0 1.382027506749669
138000.0 1.377548598329211
138250.0 1.377989838308963
138500.0 1.377234708077016
138750.0 1.378579642987505
139000.0 1.378933258759803
139250.0 1.37764668160439
139500.0 1.376159630243974
139750.0 1.377704664824759
140000.0 1.374528458580235
140250.0 1.375100885472191
140500.0 1.373478373123805
140750.0 1.380611061778721
141000.0 1.380650045548707
141250.0 1.374491231813896
141500.0 1.375250250103226
141750.0 1.377017144970104
142000.0 1.375291635112025
142250.0 1.377221703743878
142500.0 1.378342486808063
142750.0 1.378640805350024
143000.0 1.378644988752404
143250.0 1.379013705620227
143500.0 1.372479527826958
143750.0 1.380188053716248
144000.0 1.378573932266349
144250.0 1.376174180437473
144500.0 1.370302171566089
144750.0 1.373885998817238
145000.0 1.374344703921461
145250.0 1.373565171844712
145500.0 1.375848636567822
145750.0 1.371203694805713
146000.0 1.372114179258599
146250.0 1.372597611019907
146500.0 1.379098820416161
146750.0 1.384401184278387
147000.0 1.380777886353738
147250.0 1.387408959832657
147500.0 1.374420738445801
147750.0 1.375051866864939
148000.0 1.381307133989463
148250.0 1.382343690309899
148500.0 1.377400165269036
148750.0 1.376718307201037
149000.0 1.380668410612338
149250.0 1.377887908476032
149500.0 1.371731762058298
149750.0 1.377467735151902
150000.0 1.374410065893671
150250.0 1.376105237459754
150500.0 1.37658390537933
150750.0 1.378345105753471
151000.0 1.378836567040131
151250.0 1.378578961075035
151500.0 1.37842663976738
151750.0 1.378858461961828
152000.0 1.37055171789204
152250.0 1.38100668530892
152500.0 1.371971359956415
152750.0 1.373967183406902
153000.0 1.36831550996163
153250.0 1.375524190593672
153500.0 1.376607945406965
153750.0 1.373318743740381
154000.0 1.367201319457931
154250.0 1.372023699695046
154500.0 1.373546825820271
154750.0 1.373211060705332
155000.0 1.376033087579704
155250.0 1.379698416604018
155500.0 1.380590181341655
155750.0 1.372500275731656
156000.0 1.371809649657399
156250.0 1.377029118352883
156500.0 1.382536026166046
156750.0 1.3732852840307
157000.0 1.374877828826651
157250.0 1.370854990593549
157500.0 1.377712833804841
157750.0 1.375262440561235
158000.0 1.375022644083036
158250.0 1.376978937260612
158500.0 1.371685229192986
158750.0 1.370397469771901
159000.0 1.371969875487916
159250.0 1.368563302643322
159500.0 1.380780358514382
159750.0 1.382437186521676
160000.0 1.37764050908191
160250.0 1.369344661022789
160500.0 1.373606958521614
160750.0 1.381132068120699
161000.0 1.377194839918193
161250.0 1.380043660377952
161500.0 1.372728644481015
161750.0 1.374009618587096
162000.0 1.37400764754609
162250.0 1.377654787496346
162500.0 1.38200456163312
162750.0 1.380238587491619
163000.0 1.379639979086079
163250.0 1.378393057164834
163500.0 1.375632509586848
163750.0 1.37597687781453
164000.0 1.371545141590999
164250.0 1.370274253734999
164500.0 1.379879761318392
164750.0 1.377827656535374
165000.0 1.366028356808936
165250.0 1.376080872092996
165500.0 1.375619617875296
165750.0 1.373707230043881
166000.0 1.372900030499821
166250.0 1.373501829860144
166500.0 1.37060169244567
166750.0 1.372460958006776
167000.0 1.372652463838453
167250.0 1.3765163001895
167500.0 1.36893198272143
167750.0 1.368147521253588
168000.0 1.37133137557897
168250.0 1.368236415344331
168500.0 1.369868881465125
168750.0 1.375099149298186
169000.0 1.369376548388377
169250.0 1.37103893608931
169500.0 1.375106182183907
169750.0 1.374764884094845
170000.0 1.376015994987385
170250.0 1.367727117797237
170500.0 1.372147396219936
170750.0 1.362293791176007
171000.0 1.368804742894181
171250.0 1.368152434224608
171500.0 1.372274113421082
171750.0 1.371159307393573
172000.0 1.363882103914495
172250.0 1.371643537001557
172500.0 1.374343365633762
172750.0 1.369494983693539
173000.0 1.369783054318836
173250.0 1.375975390286871
173500.0 1.371696522566767
173750.0 1.365754811277914
174000.0 1.365944599773145
174250.0 1.374245628381577
174500.0 1.372595222671579
174750.0 1.372716904937699
175000.0 1.376252989753546
175250.0 1.370438308474327
175500.0 1.37459688081739
175750.0 1.372782201485155
176000.0 1.369753176306373
176250.0 1.373735907637658
176500.0 1.369135199118241
176750.0 1.368299873668504
177000.0 1.367260589465547
177250.0 1.369512979827065
177500.0 1.368648567069756
177750.0 1.37545566813311
178000.0 1.373063034705493
178250.0 1.369627563071711
178500.0 1.366509577382709
178750.0 1.369360878572673
179000.0 1.372383859903503
179250.0 1.365743392098236
179500.0 1.37586669214369
179750.0 1.366804706748865
180000.0 1.363508171907725
180250.0 1.372342962316764
180500.0 1.365046761520994
180750.0 1.367048973519553
181000.0 1.370091006794682
181250.0 1.365374872920603
181500.0 1.368358766750781
181750.0 1.364834308791854
182000.0 1.365449571583794
182250.0 1.367302453804838
182500.0 1.372168032144505
182750.0 1.363674905889729
183000.0 1.372332898776726
183250.0 1.374606635006578
183500.0 1.36885300206431
183750.0 1.36680412238786
184000.0 1.364765643440654
184250.0 1.365829532035667
184500.0 1.369480310819382
184750.0 1.370105434160022
185000.0 1.362978643556149
185250.0 1.372107552315576
185500.0 1.373759547956823
185750.0 1.371011187862411
186000.0 1.368944068967342
186250.0 1.37043099377571
186500.0 1.363665315935047
186750.0 1.368083089813342
187000.0 1.374146426669935
187250.0 1.369106430723036
187500.0 1.370210338858517
187750.0 1.370045243436406
188000.0 1.36999055755922
188250.0 1.369275023042144
188500.0 1.375045214170267
188750.0 1.373283767323215
189000.0 1.377319434703228
189250.0 1.37242968163963
189500.0 1.363855607362049
189750.0 1.363519104532431
190000.0 1.36792550100225
190250.0 1.368221870616487
190500.0 1.371539567843479
190750.0 1.375177314605904
191000.0 1.369632575249871
191250.0 1.372680955489558
191500.0 1.370796261437012
191750.0 1.375872881158817
192000.0 1.371390581129002
192250.0 1.367188479824002
192500.0 1.368257268442028
192750.0 1.375008417619696
193000.0 1.368924722079428
193250.0 1.370196396591268
193500.0 1.368157964409308
193750.0 1.372197848555104
194000.0 1.370625442418498
194250.0 1.372278811196145
194500.0 1.371943096578491
194750.0 1.370115900925702
195000.0 1.365122799228473
195250.0 1.372570885526208
195500.0 1.36788290484549
195750.0 1.370181951451376
196000.0 1.373958103778228
196250.0 1.369618859323325
196500.0 1.376528896614066
196750.0 1.374885210693688
197000.0 1.377639683897476
197250.0 1.369494213284034
197500.0 1.376119724853115
197750.0 1.369684892582423
198000.0 1.371630110769994
198250.0 1.367833052664055
198500.0 1.373314140470793
198750.0 1.375264936769153
199000.0 1.373903673575416
199250.0 1.370616291273833
199500.0 1.371334278984457
199750.0 1.380488454182457
200000.0 1.375951619522011
200250.0 1.373547841518581
200500.0 1.378737182874007
200750.0 1.375685673564662
201000.0 1.373211617677903
201250.0 1.376431154552711
201500.0 1.373133414226965
201750.0 1.373587761395342
202000.0 1.368783672253196
202250.0 1.372835972760178
202500.0 1.375347118377591
202750.0 1.378427546401012
203000.0 1.37419154948676
203250.0 1.379740502659051
203500.0 1.374145221600221
203750.0 1.370641020682957
204000.0 1.37540253873952
204250.0 1.372687937796279
204500.0 1.369306279881993
204750.0 1.376010599846582
205000.0 1.3765055910793
205250.0 1.380857113609508
205500.0 1.377184879372175
205750.0 1.373407688270551
206000.0 1.378922878083502
206250.0 1.373126378175939
206500.0 1.376182936157951
206750.0 1.37985660663667
207000.0 1.378034175927824
207250.0 1.37277149384177
207500.0 1.37761645305295
207750.0 1.382187589738265
208000.0 1.382799165789529
208250.0 1.37813037621793
208500.0 1.376643818524219
208750.0 1.372924537122063
209000.0 1.377091049206257
209250.0 1.372055510118365
209500.0 1.377746794338011
209750.0 1.380549112590515
210000.0 1.376553460832275
210250.0 1.374701722963967
210500.0 1.377459459769719
210750.0 1.382837270004519
211000.0 1.386526589855866
211250.0 1.376294934399033
211500.0 1.380783224758201
211750.0 1.380886655174157
212000.0 1.37687048112959
212250.0 1.379416651237263
212500.0 1.378440112817653
212750.0 1.382181469420918
213000.0 1.383324044292244
213250.0 1.377629265154865
213500.0 1.377372684495809
213750.0 1.375938519319722
214000.0 1.388781342870411
214250.0 1.387575138428404
214500.0 1.385765305250481
214750.0 1.382136353948066
215000.0 1.384622426725501
215250.0 1.376989456011585
215500.0 1.381744925344287
215750.0 1.380006348259464
216000.0 1.384224513836417
216250.0 1.384754588702819
216500.0 1.382248601145946
216750.0 1.374876077226726
217000.0 1.3770147797029
217250.0 1.377826220314445
217500.0 1.377193529577782
217750.0 1.376498316002448
218000.0 1.381262389272252
218250.0 1.372949794801253
218500.0 1.377910514175988
218750.0 1.382867226478638
219000.0 1.3850915841214
219250.0 1.378103810389055
219500.0 1.380665104416718
219750.0 1.376421338349402
220000.0 1.379838232799178
220250.0 1.382083837285409
220500.0 1.380321124277896
220750.0 1.379958958320862
221000.0 1.380414081983849
221250.0 1.381190838435363
221500.0 1.380527574528086
221750.0 1.370399256981667
222000.0 1.372979411383607
222250.0 1.376597633571396
222500.0 1.377720497489997
222750.0 1.380514397504452
223000.0 1.375584088332471
223250.0 1.379977315160371
223500.0 1.379099740088284
223750.0 1.379172446451574
224000.0 1.378060759407412
224250.0 1.377826849106844
224500.0 1.372893958411135
224750.0 1.376361578523788
225000.0 1.37886566496133
225250.0 1.375387834200754
225500.0 1.381520132377394
225750.0 1.38246940535117
226000.0 1.381588696738572
226250.0 1.382405232043441
226500.0 1.377290429883667
226750.0 1.382453473097651
227000.0 1.389468000916571
227250.0 1.382804886088903
227500.0 1.385012900123093
227750.0 1.385690894771582
228000.0 1.388501070946185
228250.0 1.379792933202098
228500.0 1.382579951424044
228750.0 1.381322299352219
229000.0 1.384763904697291
229250.0 1.381640305154101
229500.0 1.386866210875203
229750.0 1.383282355926498
230000.0 1.385495327779206
230250.0 1.379313476197729
230500.0 1.382288512667139
230750.0 1.384648324687156
231000.0 1.388094282005524
231250.0 1.387167770026443
231500.0 1.38170938107886
231750.0 1.385059861862564
232000.0 1.388836355493033
232250.0 1.387729612777952
232500.0 1.382157646521107
232750.0 1.382181897738279
233000.0 1.382569692746293
233250.0 1.384262036913953
233500.0 1.386401526778855
233750.0 1.38551137332308
234000.0 1.389217249556643
234250.0 1.383938083647206
234500.0 1.382370738027495
234750.0 1.380388268136427
235000.0 1.379930220261751
235250.0 1.383673775999651
235500.0 1.385176039678084
235750.0 1.385154005890592
236000.0 1.377926733629402
236250.0 1.385625882812495
236500.0 1.382438813690929
236750.0 1.381799539032498
237000.0 1.379777386108251
237250.0 1.381534074652641
